t_ms,ax,ay,az,gx,gy,gz
6842150,-0.0113525390625,-0.0050048828125,0.99267578125,1.89208984375,2.0751953125,3.173828125
6842159,-0.0155029296875,-0.0167236328125,1.00390625,2.197265625,1.953125,3.11279296875
6842167,-0.008544921875,-0.01953125,0.9898681640625,1.77001953125,2.197265625,3.173828125
6842177,-0.009033203125,-0.0123291015625,0.99462890625,1.708984375,2.0751953125,3.11279296875
6842184,-0.0169677734375,-0.015625,1.0059814453125,2.13623046875,2.01416015625,3.0517578125
6842193,-0.0198974609375,-0.005615234375,0.990234375,1.708984375,2.13623046875,2.9296875
6842201,-0.0230712890625,-0.001708984375,1.000732421875,1.708984375,2.0751953125,3.0517578125
6842210,-0.02490234375,-0.00537109375,1.0087890625,2.0751953125,2.0751953125,3.0517578125
6842219,-0.02587890625,-0.00244140625,0.992919921875,1.8310546875,2.197265625,3.11279296875
6842227,-0.0233154296875,-0.0087890625,1.001953125,1.953125,2.0751953125,3.2958984375
6842236,-0.0194091796875,-0.01806640625,1.0013427734375,2.01416015625,2.197265625,3.173828125
6842244,-0.01953125,-0.0157470703125,0.989501953125,1.8310546875,2.197265625,3.173828125
6842253,-0.018798828125,-0.017333984375,1.001220703125,1.953125,2.13623046875,3.0517578125
6842261,-0.0185546875,-0.0125732421875,1.000732421875,1.953125,2.13623046875,3.173828125
6842270,-0.022705078125,-0.00341796875,0.9967041015625,1.64794921875,2.01416015625,3.0517578125
6842278,-0.021240234375,-0.0062255859375,1.003173828125,1.953125,2.197265625,2.99072265625
6842287,-0.0172119140625,-0.0025634765625,1.0008544921875,1.89208984375,2.0751953125,3.0517578125
6842295,-0.016357421875,-0.0050048828125,0.996337890625,1.708984375,2.0751953125,3.23486328125
6842305,-0.0159912109375,-0.011962890625,1.00048828125,1.953125,2.197265625,3.173828125
6842313,-0.015380859375,-0.0147705078125,0.99658203125,2.01416015625,2.0751953125,3.11279296875
6842321,-0.0125732421875,-0.014892578125,0.995849609375,1.953125,2.01416015625,3.35693359375
6842330,-0.0164794921875,-0.013427734375,1.000732421875,2.01416015625,2.01416015625,3.35693359375
6842339,-0.023681640625,-0.0120849609375,1.00048828125,1.953125,2.0751953125,3.173828125
6842347,-0.020751953125,-0.0081787109375,0.99365234375,1.89208984375,2.13623046875,3.0517578125
6842356,-0.02490234375,-0.0062255859375,1.001220703125,2.01416015625,1.953125,3.173828125
6842364,-0.025390625,-0.0091552734375,1.000244140625,2.0751953125,2.0751953125,3.173828125
6842373,-0.021484375,-0.0076904296875,0.996826171875,1.89208984375,2.25830078125,3.11279296875
6842381,-0.0205078125,-0.0106201171875,1.0045166015625,2.01416015625,2.25830078125,3.11279296875
6842390,-0.016845703125,-0.015380859375,0.9974365234375,1.953125,2.3193359375,3.173828125
6842398,-0.0169677734375,-0.0113525390625,0.9901123046875,1.89208984375,2.13623046875,3.173828125
6842407,-0.01611328125,-0.0118408203125,1.00341796875,2.0751953125,2.13623046875,3.35693359375
6842415,-0.015625,-0.0093994140625,0.998291015625,1.953125,2.13623046875,3.23486328125
6842424,-0.0159912109375,-0.0057373046875,1.00048828125,2.01416015625,2.0751953125,3.0517578125
6842433,-0.014892578125,-0.0078125,1.005859375,2.197265625,2.197265625,3.11279296875
6842441,-0.0216064453125,-0.0072021484375,0.9886474609375,2.01416015625,1.8310546875,3.173828125
6842449,-0.018310546875,-0.008544921875,0.99560546875,1.77001953125,2.0751953125,3.11279296875
6842458,-0.015625,-0.0164794921875,1.005859375,2.0751953125,2.0751953125,3.23486328125
6842467,-0.02099609375,-0.0111083984375,0.995361328125,1.953125,1.953125,3.173828125
6842475,-0.021240234375,-0.010498046875,0.991943359375,1.708984375,2.01416015625,3.11279296875
6842484,-0.0224609375,-0.012451171875,1.00634765625,2.0751953125,2.0751953125,3.23486328125
6842492,-0.0291748046875,-0.0068359375,0.987548828125,1.89208984375,2.0751953125,3.173828125
6842501,-0.0240478515625,-0.0023193359375,0.9918212890625,1.708984375,2.13623046875,2.99072265625
6842509,-0.023681640625,-0.0115966796875,1.016845703125,2.44140625,2.3193359375,3.23486328125
6842518,-0.023193359375,-0.00830078125,0.9893798828125,2.01416015625,2.25830078125,3.11279296875
6842526,-0.0166015625,-0.0118408203125,0.98583984375,1.708984375,2.3193359375,3.11279296875
6842535,-0.016845703125,-0.019287109375,1.005615234375,2.38037109375,2.3193359375,3.23486328125
6842543,-0.0181884765625,-0.01123046875,0.9832763671875,1.89208984375,2.197265625,3.11279296875
6842552,-0.013916015625,-0.005126953125,0.9979248046875,1.8310546875,2.44140625,3.173828125
6842561,-0.01513671875,-0.01708984375,1.0306396484375,2.62451171875,2.38037109375,3.2958984375
6842569,-0.014892578125,-0.0064697265625,0.98583984375,1.8310546875,2.0751953125,3.11279296875
6842577,-0.0147705078125,-0.001708984375,0.9874267578125,1.5869140625,2.0751953125,3.11279296875
6842586,-0.0181884765625,-0.0157470703125,1.0120849609375,2.50244140625,2.0751953125,3.173828125
6842594,-0.01611328125,-0.0064697265625,0.9866943359375,1.8310546875,2.3193359375,3.35693359375
6842603,-0.0155029296875,-0.0108642578125,1.0009765625,1.8310546875,2.3193359375,3.173828125
6842612,-0.0159912109375,-0.01806640625,1.0145263671875,2.197265625,2.0751953125,3.11279296875
6842620,-0.017822265625,-0.0142822265625,0.9832763671875,1.5869140625,2.0751953125,2.86865234375
6842629,-0.01611328125,-0.010009765625,0.9898681640625,1.708984375,2.25830078125,2.9296875
6842637,-0.0196533203125,-0.016845703125,1.0069580078125,2.25830078125,2.0751953125,3.11279296875
6842646,-0.0211181640625,-0.0113525390625,0.994384765625,1.89208984375,2.01416015625,3.173828125
6842654,-0.01953125,-0.009033203125,1.0,1.708984375,1.89208984375,3.11279296875
6842663,-0.01904296875,-0.010498046875,1.0029296875,2.01416015625,1.953125,3.23486328125
6842673,-0.0206298828125,-0.005615234375,0.990234375,1.5869140625,2.0751953125,3.173828125
6842680,-0.0203857421875,-0.00634765625,1.000244140625,2.01416015625,2.197265625,3.23486328125
6842689,-0.018798828125,-0.009033203125,1.00439453125,2.197265625,2.0751953125,3.173828125
6842697,-0.020751953125,-0.0091552734375,0.9962158203125,1.8310546875,2.13623046875,3.11279296875
6842706,-0.0189208984375,-0.0076904296875,0.99853515625,1.953125,2.13623046875,3.173828125
6842714,-0.0213623046875,-0.009765625,1.0023193359375,2.0751953125,2.01416015625,3.173828125
6842723,-0.0252685546875,-0.0062255859375,0.9913330078125,1.953125,2.25830078125,3.11279296875
6842731,-0.0224609375,-0.0072021484375,0.9996337890625,2.01416015625,2.25830078125,3.173828125
6842740,-0.021728515625,-0.0130615234375,1.0050048828125,2.3193359375,2.25830078125,2.99072265625
6842748,-0.0186767578125,-0.0096435546875,0.99609375,1.8310546875,2.197265625,3.173828125
