t_ms,ax,ay,az,gx,gy,gz
524840,-0.0115966796875,-0.00634765625,0.9991455078125,1.77001953125,2.01416015625,3.0517578125
524849,-0.00927734375,-0.012939453125,0.9981689453125,1.953125,1.77001953125,3.11279296875
524857,0.0003662109375,-0.0157470703125,1.0003662109375,1.953125,1.89208984375,2.99072265625
524866,0.0062255859375,-0.0166015625,1.0001220703125,1.77001953125,2.01416015625,3.173828125
524874,0.007568359375,-0.02001953125,1.0003662109375,1.77001953125,2.01416015625,3.0517578125
524883,0.0106201171875,-0.0230712890625,1.0006103515625,2.01416015625,2.13623046875,3.11279296875
524891,0.0064697265625,-0.0218505859375,1.000732421875,2.01416015625,2.01416015625,3.0517578125
524900,0.005126953125,-0.0211181640625,0.9993896484375,2.01416015625,1.953125,2.99072265625
524908,0.00048828125,-0.01953125,1.0006103515625,1.89208984375,2.0751953125,2.9296875
524917,-0.0029296875,-0.01318359375,0.99951171875,1.953125,2.01416015625,2.9296875
524927,-0.01025390625,-0.0111083984375,0.9974365234375,1.89208984375,1.953125,3.0517578125
524934,-0.0137939453125,-0.009521484375,0.999755859375,1.77001953125,2.01416015625,3.11279296875
524943,-0.0150146484375,-0.0040283203125,0.9974365234375,1.8310546875,2.0751953125,3.0517578125
524951,-0.015625,-0.0048828125,0.9996337890625,1.953125,1.77001953125,3.0517578125
524960,-0.0115966796875,-0.008544921875,1.0003662109375,1.8310546875,2.0751953125,2.99072265625
524969,-0.0093994140625,-0.0093994140625,1.000244140625,1.708984375,2.0751953125,3.0517578125
524977,-0.00048828125,-0.01513671875,1.000244140625,1.77001953125,2.01416015625,3.23486328125
524985,0.0010986328125,-0.0159912109375,0.998779296875,1.8310546875,1.89208984375,3.2958984375
524994,0.0068359375,-0.0205078125,1.00048828125,1.89208984375,2.01416015625,3.23486328125
525003,0.00537109375,-0.0235595703125,0.999755859375,1.708984375,1.89208984375,2.99072265625
525011,0.0076904296875,-0.02001953125,1.0006103515625,1.89208984375,2.13623046875,2.99072265625
