t_ms,ax,ay,az,gx,gy,gz
391769,-0.0211181640625,-0.0382080078125,0.9957275390625,2.0751953125,2.0751953125,2.9296875
391778,-0.0206298828125,-0.0380859375,0.992919921875,2.25830078125,2.13623046875,2.86865234375
391787,-0.0213623046875,-0.0374755859375,0.992919921875,2.01416015625,2.197265625,2.8076171875
391795,-0.02099609375,-0.03662109375,0.9908447265625,2.0751953125,2.13623046875,2.9296875
391804,-0.02197265625,-0.037841796875,0.9976806640625,2.13623046875,2.13623046875,2.86865234375
391812,-0.019775390625,-0.037841796875,0.9932861328125,2.0751953125,2.13623046875,2.8076171875
391820,-0.0234375,-0.0389404296875,0.9969482421875,2.0751953125,2.13623046875,2.86865234375
391829,-0.020751953125,-0.038330078125,0.995361328125,1.89208984375,2.13623046875,2.9296875
391837,-0.0233154296875,-0.038330078125,0.997314453125,1.89208984375,2.01416015625,2.99072265625
391846,-0.0230712890625,-0.039306640625,0.9962158203125,1.953125,2.01416015625,2.86865234375
391854,-0.02392578125,-0.03759765625,0.998046875,2.01416015625,2.197265625,2.99072265625
391863,-0.0223388671875,-0.038818359375,0.9957275390625,2.0751953125,2.197265625,2.8076171875
391871,-0.024658203125,-0.038818359375,0.998291015625,2.01416015625,2.13623046875,2.9296875
391880,-0.0223388671875,-0.0389404296875,0.99658203125,2.0751953125,2.3193359375,2.9296875
391889,-0.0247802734375,-0.0386962890625,0.9996337890625,1.953125,2.3193359375,2.9296875
391897,-0.0242919921875,-0.0386962890625,0.998779296875,2.01416015625,2.197265625,2.99072265625
391906,-0.0247802734375,-0.0396728515625,1.0,1.953125,2.25830078125,2.8076171875
391916,-0.0238037109375,-0.0394287109375,0.99755859375,1.8310546875,2.13623046875,2.685546875
391923,-0.0240478515625,-0.0384521484375,0.9990234375,1.8310546875,2.13623046875,2.8076171875
391932,-0.0228271484375,-0.040283203125,0.9989013671875,1.89208984375,2.44140625,2.86865234375
391940,-0.023193359375,-0.0390625,1.0001220703125,2.13623046875,2.197265625,2.86865234375
391948,-0.022705078125,-0.03857421875,0.999267578125,1.953125,2.197265625,2.8076171875
391957,-0.0240478515625,-0.0384521484375,0.9989013671875,2.0751953125,2.197265625,2.8076171875
391966,-0.0233154296875,-0.03955078125,0.9984130859375,1.953125,2.01416015625,2.74658203125
391974,-0.0235595703125,-0.0384521484375,0.9993896484375,1.953125,2.25830078125,2.86865234375
391983,-0.023193359375,-0.038818359375,0.998046875,1.953125,2.3193359375,2.9296875
391991,-0.0244140625,-0.0380859375,0.998779296875,1.953125,2.01416015625,2.86865234375
392000,-0.0230712890625,-0.0396728515625,0.9976806640625,1.89208984375,2.0751953125,2.8076171875
392008,-0.0228271484375,-0.039306640625,0.9979248046875,1.953125,2.13623046875,2.9296875
392017,-0.0218505859375,-0.03955078125,0.99658203125,2.0751953125,2.197265625,2.86865234375
392025,-0.0234375,-0.0394287109375,0.9979248046875,2.01416015625,2.0751953125,2.86865234375
392034,-0.0225830078125,-0.0396728515625,0.9964599609375,1.89208984375,2.197265625,2.86865234375
392044,-0.022705078125,-0.0394287109375,0.99609375,1.953125,2.197265625,2.8076171875
392051,-0.021728515625,-0.040283203125,0.9962158203125,1.89208984375,2.13623046875,2.74658203125
392060,-0.020751953125,-0.0394287109375,0.9970703125,1.953125,2.25830078125,2.8076171875
392068,-0.0216064453125,-0.0396728515625,0.9976806640625,2.01416015625,2.25830078125,2.8076171875
392076,-0.022216796875,-0.0394287109375,0.997802734375,1.89208984375,2.0751953125,2.685546875
392085,-0.0225830078125,-0.038818359375,0.9991455078125,1.89208984375,2.13623046875,2.86865234375
392094,-0.0224609375,-0.038330078125,0.9979248046875,1.8310546875,2.197265625,2.9296875
392102,-0.023193359375,-0.0379638671875,0.9989013671875,1.8310546875,2.0751953125,2.685546875
392111,-0.0228271484375,-0.038818359375,0.9970703125,1.89208984375,2.197265625,2.685546875
392120,-0.0223388671875,-0.0390625,0.9986572265625,1.89208984375,2.25830078125,2.8076171875
392128,-0.022705078125,-0.0400390625,0.9970703125,1.953125,2.0751953125,2.86865234375
392137,-0.02294921875,-0.039306640625,0.9969482421875,1.77001953125,2.01416015625,2.9296875
392145,-0.0224609375,-0.040283203125,0.9976806640625,1.953125,2.01416015625,2.86865234375
392153,-0.0234375,-0.0400390625,0.993896484375,1.953125,2.0751953125,2.8076171875
392162,-0.0257568359375,-0.03955078125,1.0006103515625,1.77001953125,2.0751953125,2.8076171875
392172,-0.019287109375,-0.0372314453125,0.99951171875,1.89208984375,2.38037109375,2.74658203125
392179,-0.025634765625,-0.0382080078125,0.9976806640625,2.13623046875,2.0751953125,2.86865234375
392188,-0.026611328125,-0.03759765625,0.9964599609375,2.13623046875,1.953125,2.86865234375
392197,-0.021240234375,-0.0372314453125,0.9991455078125,1.77001953125,2.44140625,2.9296875
392205,-0.0208740234375,-0.0384521484375,0.9969482421875,1.89208984375,2.0751953125,2.86865234375
392214,-0.02392578125,-0.041015625,0.9959716796875,2.0751953125,1.89208984375,2.9296875
392222,-0.023681640625,-0.0408935546875,1.0,1.8310546875,2.01416015625,2.9296875
392231,-0.0198974609375,-0.0396728515625,0.9967041015625,1.77001953125,2.3193359375,2.86865234375
392239,-0.03076171875,-0.0430908203125,1.003173828125,1.953125,1.8310546875,2.99072265625
392247,-0.02587890625,-0.0404052734375,1.000244140625,1.953125,2.13623046875,2.86865234375
392256,-0.0247802734375,-0.0390625,0.991455078125,1.953125,2.0751953125,2.8076171875
392264,-0.02490234375,-0.0369873046875,0.9945068359375,1.953125,1.953125,2.9296875
392273,-0.0269775390625,-0.037353515625,1.0006103515625,1.89208984375,2.13623046875,2.99072265625
392284,-0.0240478515625,-0.037353515625,1.00048828125,1.77001953125,2.25830078125,2.9296875
392290,-0.024658203125,-0.039306640625,0.996826171875,1.89208984375,1.953125,2.86865234375
392300,-0.02392578125,-0.03857421875,1.0003662109375,1.89208984375,2.0751953125,2.9296875
392307,-0.0213623046875,-0.0411376953125,0.99755859375,1.8310546875,2.25830078125,2.99072265625
392316,-0.022216796875,-0.0396728515625,0.996826171875,1.8310546875,2.0751953125,2.74658203125
392325,-0.021240234375,-0.038818359375,1.0,1.8310546875,2.197265625,2.86865234375
392333,-0.02001953125,-0.0382080078125,1.0,1.8310546875,2.197265625,2.9296875
392342,-0.020263671875,-0.038330078125,0.9959716796875,1.953125,2.0751953125,2.8076171875
392350,-0.021728515625,-0.0390625,0.995849609375,2.01416015625,2.01416015625,2.8076171875
392359,-0.021484375,-0.0372314453125,0.99560546875,2.0751953125,2.197265625,2.74658203125
